id,type,lat,lon,name,city,text_description,tags
10046759075,node,60.074774,30.334963,Фасоль,Санкт-Петербург,Фасоль. Магазин: convenience. Часы работы: Mo-Su 08:00-23:00,"{'contact:phone': '+7 800 7001077', 'contact:website': 'https://myfasol.ru/stores/', 'name': 'Фасоль', 'opening_hours': 'Mo-Su 08:00-23:00', 'shop': 'convenience'}"
10046759076,node,59.8642157,30.3328443,Фасоль,Санкт-Петербург,Фасоль. Магазин: convenience. Часы работы: Mo-Fr 08:00-23:00; Sa-Su 09:00-23:00,"{'contact:phone': '+7 800 7001077', 'contact:website': 'https://myfasol.ru', 'name': 'Фасоль', 'opening_hours': 'Mo-Fr 08:00-23:00; Sa-Su 09:00-23:00', 'shop': 'convenience'}"
10046759077,node,60.081907,30.338207,Фасоль,Санкт-Петербург,Фасоль. Магазин: convenience. Часы работы: 24/7,"{'contact:phone': '+7 800 7001077', 'contact:website': 'https://myfasol.ru/stores/', 'name': 'Фасоль', 'opening_hours': '24/7', 'shop': 'convenience'}"
10046759078,node,60.032776,30.352535,Фасоль,Санкт-Петербург,Фасоль. Магазин: convenience. Часы работы: 24/7,"{'contact:phone': '+7 800 7001077', 'contact:website': 'https://myfasol.ru/stores/', 'name': 'Фасоль', 'opening_hours': '24/7', 'shop': 'convenience'}"
10048033954,node,59.9219735,30.3558715,КнигиПодарки,Санкт-Петербург,КнигиПодарки. Магазин: gift. Часы работы: Mo-Su 11:00-22:00. Телефон: +79675101212. Вебсайт: http://книгиподарки.рф,"{'contact:instagram': 'https://www.instagram.com/knigipodarki/', 'contact:vk': 'https://vk.com/knigipodarki', 'email': '1@knigipodarki.ru', 'entrance': 'yes', 'name': 'КнигиПодарки', 'opening_hours': 'Mo-Su 11:00-22:00', 'phone': '+79675101212', 'shop': 'gift', 'website': 'http://книгиподарки.рф'}"
10048033960,node,59.9219993,30.355704,Одной Левой,Санкт-Петербург,Одной Левой. Тип: cafe,"{'amenity': 'cafe', 'name': 'Одной Левой'}"
10051353330,node,59.9530049,30.2915878,Тили-тесто,Санкт-Петербург,Тили-тесто. Тип: cafe. Часы работы: 07:00-22:00,"{'amenity': 'cafe', 'check_date': '2025-03-12', 'indoor_seating': 'yes', 'name': 'Тили-тесто', 'opening_hours': '07:00-22:00', 'outdoor_seating': 'no', 'smoking': 'no', 'wheelchair': 'no'}"
10051353331,node,59.9531539,30.2918346,Старик Хинкалыч,Санкт-Петербург,Старик Хинкалыч. Тип: cafe. Часы работы: 11:00-23:00,"{'amenity': 'cafe', 'check_date': '2025-03-12', 'level': '0', 'name': 'Старик Хинкалыч', 'opening_hours': '11:00-23:00', 'wheelchair': 'limited'}"
10051353332,node,59.9538411,30.2929513,Дед Хо,Санкт-Петербург,Дед Хо. Тип: cafe. Кухня: vietnamese. Часы работы: Mo-Su 11:00-23:00,"{'amenity': 'cafe', 'check_date': '2025-03-12', 'contact:email': 'zverinskaya2-5@yandex.ru', 'contact:phone': '+7 911 1591212', 'contact:website': 'https://dedho.ru', 'cuisine': 'vietnamese', 'name': 'Дед Хо', 'opening_hours': 'Mo-Su 11:00-23:00'}"
10051943197,node,59.9878791,30.3086797,Тандем,Санкт-Петербург,Тандем. Досуг: dance,"{'check_date': '2022-09-25', 'contact:email': 'tandemdance.spb@gmail.com', 'contact:phone': '+7 812 9087764', 'contact:vk': 'https://vk.com/tandemdancespb', 'contact:website': 'http://tandemdance.spb.ru', 'dance:teaching': 'yes', 'leisure': 'dance', 'name': 'Тандем'}"
10051943200,node,59.9888445,30.3111556,Технолог,Санкт-Петербург,Технолог. Магазин: convenience. Часы работы: Mo-Sa 09:00-21:00; Su 09:00-19:00,"{'check_date': '2022-09-25', 'name': 'Технолог', 'opening_hours': 'Mo-Sa 09:00-21:00; Su 09:00-19:00', 'shop': 'convenience'}"
10052083820,node,60.0075401,30.2459421,Ярмарка,Санкт-Петербург,Ярмарка. Тип: marketplace. Часы работы: Mo-Su 10:00-20:00. Телефон: +7 812 342-37-90,"{'amenity': 'marketplace', 'name': 'Ярмарка', 'opening_hours': 'Mo-Su 10:00-20:00', 'phone': '+7 812 342-37-90'}"
10052473509,node,59.9627024,30.3514176,Dobro coffee Microroasters,Санкт-Петербург,"Dobro coffee Microroasters. Тип: cafe. Кухня: coffee shop. Часы работы: Mo-Fr 08:00-20:00; Sa,Su 09:00-20:00. Телефон: +79119244762. Вебсайт: https://dobrocoffeemicroroasters.com/","{'amenity': 'cafe', 'contact:instagram': 'https://www.instagram.com/dobrocoffeemicroroasters/', 'contact:vk': 'https://vk.com/dobrocoffee', 'cuisine': 'coffee_shop', 'delivery': 'yes', 'name': 'Dobro coffee Microroasters', 'opening_hours': 'Mo-Fr 08:00-20:00; Sa,Su 09:00-20:00', 'phone': '+79119244762', 'website': 'https://dobrocoffeemicroroasters.com/'}"
10052473510,node,59.9626695,30.3510448,Перемена,Санкт-Петербург,"Перемена. Тип: cafe. Кухня: coffee shop. Часы работы: Mo-Fr 08:30-20:00; Sa,Su 10:00-20:00. Телефон: +79211851001","{'amenity': 'cafe', 'contact:vk': 'https://www.instagram.com/peremena.coffeee/', 'cuisine': 'coffee_shop', 'name': 'Перемена', 'opening_hours': 'Mo-Fr 08:30-20:00; Sa,Su 10:00-20:00', 'phone': '+79211851001'}"
10053410717,node,59.8733091,30.3838815,Технолог,Санкт-Петербург,Технолог. Магазин: convenience. Часы работы: Mo-Sa 09:00-21:00; Su 09:00-19:00,"{'name': 'Технолог', 'opening_hours': 'Mo-Sa 09:00-21:00; Su 09:00-19:00', 'shop': 'convenience'}"
10053846684,node,60.0016272,30.4537401,Минимаркет,Санкт-Петербург,Минимаркет. Магазин: convenience. Часы работы: 24/7,"{'check_date': '2022-09-21', 'internet_access': 'no', 'name': 'Минимаркет', 'opening_hours': '24/7', 'payment:cash': 'yes', 'payment:contactless': 'yes', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'payment:mastercard': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:mir': 'yes', 'payment:mobile_app': 'yes', 'payment:visa': 'yes', 'payment:visa_contactless': 'yes', 'payment:visa_debit': 'yes', 'shop': 'convenience', 'wheelchair': 'no'}"
10054821891,node,59.9634445,30.2877523,Продукты,Санкт-Петербург,Продукты. Магазин: convenience. Часы работы: 24/7,"{'check_date': '2024-10-28', 'internet_access': 'no', 'name': 'Продукты', 'name:ru': 'Продукты', 'opening_hours': '24/7', 'payment:cash': 'yes', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'shop': 'convenience', 'wheelchair': 'no'}"
10057304101,node,59.9392577,30.2852879,Ontap,Санкт-Петербург,Ontap. Тип: pub,"{'amenity': 'pub', 'check_date': '2024-09-18', 'level': '0', 'name': 'Ontap'}"
10059081536,node,59.9552107,30.2981285,BeerHere,Санкт-Петербург,BeerHere. Тип: pub. Часы работы: 14:00-01:00,"{'amenity': 'pub', 'check_date': '2024-04-20', 'indoor_seating': 'yes', 'name': 'BeerHere', 'opening_hours': '14:00-01:00', 'outdoor_seating': 'no'}"
10059081538,node,59.9575138,30.3046845,Maybe Bar,Санкт-Петербург,Maybe Bar. Тип: bar. Часы работы: 15:00-23:00. Телефон: +7 989 3534715,"{'addr:city': 'Санкт-Петербург', 'addr:housenumber': '5', 'addr:street': 'улица Воскова', 'amenity': 'bar', 'check_date': '2024-10-20', 'contact:vk': 'https://vk.com/maybebarspb', 'name': 'Maybe Bar', 'opening_hours': '15:00-23:00', 'phone': '+7 989 3534715', 'wheelchair': 'no'}"
10059081541,node,59.9545316,30.2969457,Берегиня Алтая,Санкт-Петербург,Берегиня Алтая. Магазин: gift. Часы работы: Mo-Fr 11:00-21:00; Sa-Su 11:00-18:00,"{'check_date': '2024-04-20', 'name': 'Берегиня Алтая', 'opening_hours': 'Mo-Fr 11:00-21:00; Sa-Su 11:00-18:00', 'shop': 'gift'}"
10064768661,node,59.9535082,30.2927069,Н. С. Тихонову,Санкт-Петербург,Н. С. Тихонову. Исторический объект: memorial,"{'historic': 'memorial', 'inscription': 'Здесь с 1922 по 1944 год жил и работал Герой социалистического труда, писатель и общественный деятель Николай Семенович Тихонов', 'memorial': 'plaque', 'memorial:subject': 'Николай Семёнович Тихонов', 'name': 'Н. С. Тихонову', 'subject:wikidata': 'Q981132', 'subject:wikipedia': 'ru:Тихонов, Николай Семёнович'}"
10067197172,node,59.921102,30.3543082,Лавка пирога,Санкт-Петербург,Лавка пирога. Тип: cafe,"{'amenity': 'cafe', 'check_date': '2022-10-01', 'level': '-1', 'name': 'Лавка пирога'}"
10069694681,node,59.9218184,30.3569327,Лев и ангел,Санкт-Петербург,Лев и ангел. Туризм: artwork,"{'artwork_type': 'graffiti', 'name': 'Лев и ангел', 'tourism': 'artwork'}"
10069697484,node,59.9216221,30.3579622,Ромашки,Санкт-Петербург,Ромашки. Туризм: artwork,"{'artwork_type': 'graffiti', 'name': 'Ромашки', 'tourism': 'artwork'}"
10069720741,node,59.921859,30.3569074,Красная дама,Санкт-Петербург,Красная дама. Туризм: artwork,"{'artwork_type': 'graffiti', 'name': 'Красная дама', 'tourism': 'artwork'}"
10069720742,node,59.9220141,30.3563376,Don't forget to learn English,Санкт-Петербург,Don't forget to learn English. Туризм: artwork,"{'artwork_type': 'graffiti', 'name': ""Don't forget to learn English"", 'tourism': 'artwork'}"
10069720743,node,59.921617,30.3585787,Мультфильмы,Санкт-Петербург,Мультфильмы. Туризм: artwork,"{'artwork_type': 'graffiti', 'name': 'Мультфильмы', 'tourism': 'artwork'}"
10069720744,node,59.9216604,30.3589864,Джаз,Санкт-Петербург,Джаз. Туризм: artwork,"{'artwork_type': 'graffiti', 'name': 'Джаз', 'tourism': 'artwork'}"
10069720754,node,59.9217171,30.3583568,3D Graffiti Shop,Санкт-Петербург,3D Graffiti Shop. Магазин: craft. Часы работы: 12:00-21:00. Телефон: +79312360143. Вебсайт: https://graffiti3d.ru/,"{'check_date': '2024-07-24', 'name': '3D Graffiti Shop', 'opening_hours': '12:00-21:00', 'phone': '+79312360143', 'shop': 'craft', 'website': 'https://graffiti3d.ru/'}"
10073404217,node,60.1902263,29.7232506,Чаша фонтана виллы Айнола,Санкт-Петербург,Чаша фонтана виллы Айнола. Исторический объект: ruins,"{'historic': 'ruins', 'name': 'Чаша фонтана виллы Айнола'}"
10075447459,node,59.9567379,30.2946879,Алекс,Санкт-Петербург,Алекс. Туризм: hotel,"{'check_date': '2023-09-17', 'name': 'Алекс', 'tourism': 'hotel'}"
10076726417,node,59.9344965,30.3148918,Butcher & Banker,Санкт-Петербург,"Butcher & Banker. Тип: bar. Часы работы: Mo-Th,Su 11:00-23:00; Fr-Sa 11:00-03:00","{'amenity': 'bar', 'check_date': '2024-09-28', 'name': 'Butcher & Banker', 'opening_hours': 'Mo-Th,Su 11:00-23:00; Fr-Sa 11:00-03:00'}"
10080052817,node,59.8838055,30.3957869,Денов,Санкт-Петербург,Денов. Тип: cafe,"{'amenity': 'cafe', 'name': 'Денов'}"
10080059517,node,59.8835625,30.3960467,Кинза,Санкт-Петербург,Кинза. Тип: cafe. Часы работы: Mo-Su 08:00-23:00,"{'amenity': 'cafe', 'name': 'Кинза', 'opening_hours': 'Mo-Su 08:00-23:00'}"
10080059518,node,59.8835027,30.396109,Сурхон,Санкт-Петербург,Сурхон. Тип: cafe,"{'addr:housenumber': '8 к3', 'addr:street': 'Софийская улица', 'amenity': 'cafe', 'name': 'Сурхон'}"
10080167972,node,59.9581419,30.3094557,ArtHall,Санкт-Петербург,ArtHall. Тип: cafe. Кухня: coffee shop. Часы работы: Mo-Fr 07:30-22:00; Sa-Su 15:00-22:00,"{'amenity': 'cafe', 'check_date': '2023-10-18', 'cuisine': 'coffee_shop', 'internet_access': 'no', 'level': '-1', 'name': 'ArtHall', 'opening_hours': 'Mo-Fr 07:30-22:00; Sa-Su 15:00-22:00', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'wheelchair': 'no'}"
10080167973,node,59.9580165,30.3103518,Di Neve,Санкт-Петербург,Di Neve. Тип: cafe. Кухня: coffee shop;dessert. Часы работы: Mo-Fr 08:00-21:00; Sa-Su 09:00-21:00,"{'amenity': 'cafe', 'check_date': '2024-10-24', 'cuisine': 'coffee_shop;dessert', 'level': '0', 'name': 'Di Neve', 'opening_hours': 'Mo-Fr 08:00-21:00; Sa-Su 09:00-21:00', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'wheelchair': 'limited'}"
10082191776,node,59.9008599,30.4533931,Fit club,Санкт-Петербург,Fit club. Досуг: fitness centre. Часы работы: Mo-Fr 10:00-21:00; Sa-Su 11:00-15:00. Телефон: +7 951 657-30-72,"{'check_date': '2022-10-07', 'leisure': 'fitness_centre', 'name': 'Fit club', 'opening_hours': 'Mo-Fr 10:00-21:00; Sa-Su 11:00-15:00', 'phone': '+7 951 657-30-72'}"
10083872917,node,59.9362746,30.3272199,Музей аномалий тела,Санкт-Петербург,Музей аномалий тела. Туризм: museum. Часы работы: Mo-Su 10:00-22:00. Телефон: +78129857525. Вебсайт: https://art-attractions.ru/,"{'name': 'Музей аномалий тела', 'opening_hours': 'Mo-Su 10:00-22:00', 'phone': '+78129857525', 'tourism': 'museum', 'website': 'https://art-attractions.ru/'}"
10084837273,node,60.0720178,30.3781684,АвтоТехЦентр,Санкт-Петербург,АвтоТехЦентр. Магазин: car parts,"{'addr:housenumber': '44А', 'addr:street': 'пр. Культуры', 'name': 'АвтоТехЦентр', 'shop': 'car_parts'}"
10086049568,node,59.7468891,30.5815981,Танк Т-62,Санкт-Петербург,Танк Т-62. Исторический объект: tank,"{'access': 'yes', 'historic': 'tank', 'image': 'https://ic.pics.livejournal.com/avp23649/17680825/279488/279488_1000.jpg', 'name': 'Танк Т-62', 'name:en': 'T-62 tank', 'name:ru': 'Танк Т-62', 'start_date': '2017-05-05'}"
10086195189,node,60.0390848,30.4074806,Кинополис Прометей,Санкт-Петербург,Кинополис Прометей. Тип: cinema. Часы работы: Mo-Su 10:00-22:00. Вебсайт: https://prom.kinopolis-film.ru/,"{'amenity': 'cinema', 'name': 'Кинополис Прометей', 'opening_hours': 'Mo-Su 10:00-22:00', 'screen': '5', 'website': 'https://prom.kinopolis-film.ru/'}"
10086691517,node,59.995147,29.7454378,Адмиралу Фёдору Литке,Санкт-Петербург,Адмиралу Фёдору Литке. Исторический объект: memorial,"{'artist_name': 'Дмитрий Клавсуц', 'height': '4.5', 'historic': 'memorial', 'memorial': 'statue', 'name': 'Адмиралу Фёдору Литке', 'start_date': '2022'}"
10087441930,node,59.9093561,30.318152,Мандала,Санкт-Петербург,Мандала. Магазин: gift,"{'check_date': '2022-10-09', 'name': 'Мандала', 'shop': 'gift'}"
10088779517,node,59.9501484,30.2747347,Коринфская капитель,Санкт-Петербург,Коринфская капитель. Туризм: artwork,"{'artwork_type': 'sculpture', 'name': 'Коринфская капитель', 'tourism': 'artwork'}"
10089147920,node,59.867077,30.350691,Tous,Санкт-Петербург,Tous. Магазин: jewelry. Часы работы: Mo-Su 10:00-22:00,"{'brand': 'Tous', 'brand:wikidata': 'Q3815128', 'contact:email': 'sales@rashel.org', 'contact:phone': '+7 800 7004213;+7 812 5092539;+7 925 7020385', 'contact:website': 'https://rashel.org/', 'name': 'Tous', 'opening_hours': 'Mo-Su 10:00-22:00', 'shop': 'jewelry'}"
10090220661,node,59.924709,30.3462563,Scrooge,Санкт-Петербург,Scrooge. Тип: nightclub,"{'amenity': 'nightclub', 'check_date': '2025-05-23', 'name': 'Scrooge'}"
10090220665,node,59.9215679,30.3532035,Eurythmywear,Санкт-Петербург,Eurythmywear. Магазин: shoes,"{'check_date': '2022-12-20', 'name': 'Eurythmywear', 'shop': 'shoes'}"
10091558817,node,59.9276348,30.3465072,Paseo del Prado,Санкт-Петербург,Paseo del Prado. Тип: restaurant. Часы работы: Su-Th 13:00-23:00; Fr-Sa 13:00-00:00. Вебсайт: http://Paseodelprado.ru,"{'amenity': 'restaurant', 'check_date': '2025-05-01', 'name': 'Paseo del Prado', 'name:en': 'Paseo del Prado', 'opening_hours': 'Su-Th 13:00-23:00; Fr-Sa 13:00-00:00', 'website': 'http://Paseodelprado.ru'}"
10092319569,node,59.878002,30.330075,Oblaka,Санкт-Петербург,Oblaka. Тип: cafe. Кухня: coffee shop. Часы работы: 08:00-19:00. Телефон: +7 911 1765432,"{'amenity': 'cafe', 'cuisine': 'coffee_shop', 'name': 'Oblaka', 'opening_hours': '08:00-19:00', 'phone': '+7 911 1765432'}"
10093898909,node,59.9959407,30.2561543,ВкусВилл,Санкт-Петербург,ВкусВилл. Магазин: convenience. Часы работы: Mo-Su 08:00-22:00. Телефон: +7-800-5508602. Вебсайт: https://spb.vkusvill.ru,"{'addr:housenumber': '15 к1', 'addr:street': 'Торфяная дорога', 'air_conditioning': 'yes', 'brand': 'ВкусВилл', 'brand:wikidata': 'Q57271676', 'brand:wikipedia': 'ru:ВкусВилл', 'dog': 'yes', 'name': 'ВкусВилл', 'name:en': 'VkusVill', 'name:ru': 'ВкусВилл', 'opening_hours': 'Mo-Su 08:00-22:00', 'organic': 'yes', 'payment:cards': 'yes', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'phone': '+7-800-5508602', 'shop': 'convenience', 'website': 'https://spb.vkusvill.ru', 'wheelchair': 'limited'}"
10093926033,node,59.9948051,30.2560695,Вкустер,Санкт-Петербург,Вкустер. Магазин: convenience. Часы работы: Mo-Su 08:00-23:00. Телефон: +7 812 777-53-07. Вебсайт: https://vkuster.ru/,"{'addr:housenumber': '17 к1', 'addr:street': 'Торфяная дорога', 'name': 'Вкустер', 'opening_hours': 'Mo-Su 08:00-23:00', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'phone': '+7 812 777-53-07', 'shop': 'convenience', 'website': 'https://vkuster.ru/'}"
10093926034,node,59.9939603,30.256108,Цех85,Санкт-Петербург,Цех85. Тип: cafe. Магазин: bakery. Кухня: coffee shop;pie. Часы работы: Mo-Fr 07:00-22:00; Sa-Su 08:00-22:00. Телефон: +7-800-5008985. Вебсайт: https://tseh85.ru/,"{'addr:housenumber': '15 к1', 'addr:street': 'Торфяная дорога', 'amenity': 'cafe', 'brand': 'Цех85', 'brand:wikidata': 'Q109682756', 'cuisine': 'coffee_shop;pie', 'name': 'Цех85', 'opening_hours': 'Mo-Fr 07:00-22:00; Sa-Su 08:00-22:00', 'phone': '+7-800-5008985', 'shop': 'bakery', 'takeaway': 'yes', 'website': 'https://tseh85.ru/'}"
10094972517,node,60.1978143,29.6080382,Чаша фонтана Йёргенса,Санкт-Петербург,Чаша фонтана Йёргенса. Исторический объект: ruins,"{'historic': 'ruins', 'name': 'Чаша фонтана Йёргенса'}"
10094972617,node,60.1983758,29.6078691,Руины каменного моста в бывшем парке Йёргенса,Санкт-Петербург,Руины каменного моста в бывшем парке Йёргенса. Исторический объект: ruins,"{'historic': 'ruins', 'name': 'Руины каменного моста в бывшем парке Йёргенса'}"
10095809094,node,59.9268192,30.346648,Антикафе кот на дереве,Санкт-Петербург,Антикафе кот на дереве. Тип: cafe. Часы работы: 11:00-21:00,"{'amenity': 'cafe', 'check_date': '2022-10-12', 'name': 'Антикафе кот на дереве', 'opening_hours': '11:00-21:00', 'wheelchair': 'no'}"
10096209428,node,59.896786,30.2614947,Н. П. Губину,Санкт-Петербург,Н. П. Губину. Исторический объект: memorial,"{'historic': 'memorial', 'memorial': 'plaque', 'memorial:subject': 'Назар Петрович Губин', 'name': 'Н. П. Губину', 'subject:wikipedia': 'ru:Губин, Назар Петрович'}"
10098341390,node,59.9950322,29.7025815,Великий князь Константин Николаевич,Санкт-Петербург,Великий князь Константин Николаевич. Исторический объект: memorial,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Великий князь Константин Николаевич', 'subject:wikidata': 'Q446724', 'subject:wikipedia': 'ru:Константин Николаевич'}"
10098341392,node,59.9924219,29.7041398,"Кинетическая скульптура ""Гарпия""",Санкт-Петербург,"Кинетическая скульптура ""Гарпия"". Туризм: artwork","{'artwork_type': 'sculpture', 'name': 'Кинетическая скульптура ""Гарпия""', 'tourism': 'artwork'}"
10098341408,node,59.9945654,29.7033513,Я люблю форт Константин,Санкт-Петербург,Я люблю форт Константин. Туризм: attraction,"{'name': 'Я люблю форт Константин', 'tourism': 'attraction'}"
10098673058,node,59.9589606,30.310078,П. А. Кропоткину,Санкт-Петербург,П. А. Кропоткину. Исторический объект: memorial,"{'historic': 'memorial', 'inscription': 'Пётр Алексеевич Кропоткин (1842–1921). Революционер-народник, географ и путешественник.', 'memorial': 'plaque', 'memorial:subject': 'Пётр Алексеевич Кропоткин', 'name': 'П. А. Кропоткину', 'subject:wikipedia': 'ru:Кропоткин, Пётр Алексеевич'}"
10101178758,node,59.9745218,30.2604541,Vagoda,Санкт-Петербург,Vagoda. Тип: cafe. Кухня: coffee shop. Часы работы: Mo-Th 07:30-22:00; Fr 07:30-23:00; Sa 09:00-23:00; Su 09:00-22:00,"{'amenity': 'cafe', 'check_date': '2022-10-14', 'cuisine': 'coffee_shop', 'name': 'Vagoda', 'opening_hours': 'Mo-Th 07:30-22:00; Fr 07:30-23:00; Sa 09:00-23:00; Su 09:00-22:00'}"
10101178765,node,59.9859173,30.2567537,Алтынкум,Санкт-Петербург,Алтынкум. Магазин: convenience,"{'check_date': '2022-10-14', 'name': 'Алтынкум', 'shop': 'convenience'}"
10101794031,node,59.932338,30.3217637,А. К. Глазунову,Санкт-Петербург,А. К. Глазунову. Исторический объект: memorial,"{'historic': 'memorial', 'inscription': 'В этом доме в 1865 году родился и жил по 1928 год выдающийся композитор и музыкальный деятель Александр Константинович Глазунов', 'memorial': 'plaque', 'memorial:subject': 'Александр Константинович Глазунов', 'name': 'А. К. Глазунову', 'subject:wikidata': 'Q25872', 'subject:wikipedia': 'ru:Глазунов, Александр Константинович'}"
10101907543,node,59.9362095,30.317167,City Grill,Санкт-Петербург,"City Grill. Тип: cafe. Часы работы: Mo-Th,Su 12:00-22:00; Fr-Sa 12:00-23:00","{'amenity': 'cafe', 'check_date': '2023-09-19', 'level': '0', 'name': 'City Grill', 'opening_hours': 'Mo-Th,Su 12:00-22:00; Fr-Sa 12:00-23:00', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'wheelchair': 'no'}"
10101907544,node,59.9359072,30.3168901,Holy Bras,Санкт-Петербург,Holy Bras. Тип: nightclub,"{'amenity': 'nightclub', 'check_date': '2023-07-03', 'level': '-1', 'name': 'Holy Bras'}"
10101907545,node,59.9361416,30.3171123,Mario's pizza,Санкт-Петербург,Mario's pizza. Тип: cafe. Часы работы: Mo-Su 12:00-22:30,"{'amenity': 'cafe', 'check_date': '2023-09-19', 'contact:phone': '+7 921 9411150', 'contact:website': 'https://mariospizza.ru/', 'level': '0', 'name': ""Mario's pizza"", 'opening_hours': 'Mo-Su 12:00-22:30'}"
10109816349,node,59.8407625,30.1571238,БИАР,Санкт-Петербург,"БИАР. Тип: library. Часы работы: Tu-Fr 11:00-19:00; Sa-Su 11:00-18:00. Доступно для инвалидных колясок. Телефон: +7 812 2090659. Вебсайт: https://krlib.ru/lib-15-info. Описание: Библиотека семейная «БИАР» (библиотечная реальность) – пространство, где мы объединили любовь к искусству, иностранным языкам и литературе.","{'amenity': 'library', 'contact:vk': 'https://vk.com/br_lib', 'description': 'Библиотека семейная «БИАР» (библиотечная реальность) – пространство, где мы объединили любовь к искусству, иностранным языкам и литературе.', 'email': 'br@krlib.ru', 'internet_access': 'wlan', 'internet_access:fee': 'customers', 'name': 'БИАР', 'opening_hours': 'Tu-Fr 11:00-19:00; Sa-Su 11:00-18:00', 'operator': 'СПб ГБУК «Централизованная библиотечная система Красносельского района»', 'operator:type': 'public', 'phone': '+7 812 2090659', 'website': 'https://krlib.ru/lib-15-info', 'wheelchair': 'yes'}"
10112046570,node,59.925262,30.3407064,Доходный дом А.В. Дехтеринского,Санкт-Петербург,Доходный дом А.В. Дехтеринского. Туризм: attraction,"{'name': 'Доходный дом А.В. Дехтеринского', 'tourism': 'attraction', 'wikimedia_commons': 'File:4334. St. Petersburg. Zagorodny Prospect, 26.jpg'}"
10112046571,node,59.940265,30.300813,Минералогический музей СПбГУ,Санкт-Петербург,Минералогический музей СПбГУ. Туризм: museum. Телефон: +79310077901;+79219080627. Вебсайт: https://spbu.ru/universitet/muzei-i-kollekcii-spbgu/mineralogicheskiy-muzey,"{'addr:city': 'Санкт-Петербург', 'addr:housenumber': '2', 'addr:street': 'Менделеевская линия', 'contact:vk': 'https://vk.com/nhc_spbu', 'email': 'excursions@spbu.ru', 'museum': 'nature', 'name': 'Минералогический музей СПбГУ', 'phone': '+79310077901;+79219080627', 'tourism': 'museum', 'website': 'https://spbu.ru/universitet/muzei-i-kollekcii-spbgu/mineralogicheskiy-muzey'}"
10112046572,node,59.92936,30.2695023,Горный музей,Санкт-Петербург,Горный музей. Туризм: museum. Часы работы: Mo-Th 08:30-17:15; Fr 08:30-16:15. Телефон: +78123288035. Вебсайт: https://museum.spmi.ru/,"{'contact:vk': 'https://vk.com/miningmuseumspb', 'museum': 'science', 'name': 'Горный музей', 'name:en': 'Mining Museum', 'name:ru': 'Горный музей', 'opening_hours': 'Mo-Th 08:30-17:15; Fr 08:30-16:15', 'phone': '+78123288035', 'tourism': 'museum', 'website': 'https://museum.spmi.ru/'}"
10112427929,node,59.8514742,30.2639013,ВкусВилл,Санкт-Петербург,ВкусВилл. Магазин: convenience. Вебсайт: https://spb.vkusvill.ru,"{'air_conditioning': 'yes', 'brand': 'ВкусВилл', 'brand:wikidata': 'Q57271676', 'brand:wikipedia': 'ru:ВкусВилл', 'dog': 'yes', 'name': 'ВкусВилл', 'name:en': 'VkusVill', 'name:ru': 'ВкусВилл', 'organic': 'yes', 'payment:card': 'yes', 'shop': 'convenience', 'website': 'https://spb.vkusvill.ru', 'wheelchair': 'limited'}"
10112883860,node,59.8994935,30.2732988,VEGA,Санкт-Петербург,VEGA. Тип: internet cafe,"{'amenity': 'internet_cafe', 'level': '3', 'name': 'VEGA'}"
10112883862,node,59.8994908,30.27317,Navsegda,Санкт-Петербург,Navsegda. Тип: cafe. Кухня: coffee shop,"{'amenity': 'cafe', 'cuisine': 'coffee_shop', 'name': 'Navsegda'}"
10116667483,node,59.9362321,30.3478457,Штаб,Санкт-Петербург,Штаб. Тип: pub,"{'amenity': 'pub', 'check_date': '2025-01-31', 'name': 'Штаб'}"
10116745435,node,60.0525081,30.339176,Ермолино,Санкт-Петербург,Ермолино. Магазин: convenience. Часы работы: 08:00-22:00. Телефон: +7 920 880-02-12. Вебсайт: https://ermolino-produkty.ru,"{'addr:floor': '1', 'addr:housenumber': '32 к1', 'addr:street': 'улица Есенина', 'air_conditioning': 'no', 'brand': 'Ермолино', 'brand:wikidata': 'Q109995205', 'check_date': '2024-10-01', 'contact:ok': 'https://ok.ru/produktyermolino', 'contact:vk': 'https://vk.com/produktyermolino', 'currency:RUB': 'yes', 'internet_access': 'no', 'level': '0', 'name': 'Ермолино', 'name:en': 'Yermolino', 'name:ru': 'Ермолино', 'opening_hours': '08:00-22:00', 'organic': 'yes', 'payment:cash': 'yes', 'payment:mastercard': 'yes', 'payment:mir': 'yes', 'payment:visa': 'yes', 'phone': '+7 920 880-02-12', 'second_hand': 'no', 'shop': 'convenience', 'source': 'survey', 'website': 'https://ermolino-produkty.ru', 'wheelchair': 'no'}"
10116749986,node,59.9176812,30.2865962,Солнечный день,Санкт-Петербург,Солнечный день. Тип: cafe. Часы работы: 08:00-21:00,"{'amenity': 'cafe', 'check_date': '2024-12-09', 'name': 'Солнечный день', 'opening_hours': '08:00-21:00'}"
